Indicator Code,Country or Area Code,Country or Area,Time Code,Year,Value,Value Footnotes
NY.GDP.PCAP.PP.CD,PRY,Paraguay,1993,1993,5975.69808,
NY.GDP.PCAP.PP.CD,PRY,Paraguay,1992,1992,5701.087785,
NY.GDP.PCAP.PP.CD,PRY,Paraguay,1991,1991,5621.028624,
NY.GDP.PCAP.PP.CD,PRY,Paraguay,1990,1990,5391.603019,
NY.GDP.PCAP.PP.CD,PER,Peru,2018,2018,13084.00103,
NY.GDP.PCAP.PP.CD,PER,Peru,2017,2017,12506.53017,
NY.GDP.PCAP.PP.CD,PER,Peru,2016,2016,12013.37894,
NY.GDP.PCAP.PP.CD,PER,Peru,2015,2015,11572.32269,
NY.GDP.PCAP.PP.CD,PER,Peru,2014,2014,11510.28385,
NY.GDP.PCAP.PP.CD,PER,Peru,2013,2013,11295.96289,
NY.GDP.PCAP.PP.CD,PER,Peru,2012,2012,10767.67806,
NY.GDP.PCAP.PP.CD,PER,Peru,2011,2011,10476.7949,
NY.GDP.PCAP.PP.CD,PER,Peru,2010,2010,9730.423115,
NY.GDP.PCAP.PP.CD,PER,Peru,2009,2009,8951.015022,
NY.GDP.PCAP.PP.CD,PER,Peru,2008,2008,8857.865101,
NY.GDP.PCAP.PP.CD,PER,Peru,2007,2007,8026.609755,
NY.GDP.PCAP.PP.CD,PER,Peru,2006,2006,7262.257826,
NY.GDP.PCAP.PP.CD,PER,Peru,2005,2005,6610.890519,
NY.GDP.PCAP.PP.CD,PER,Peru,2004,2004,6084.895398,
NY.GDP.PCAP.PP.CD,PER,Peru,2003,2003,5697.430252,
NY.GDP.PCAP.PP.CD,PER,Peru,2002,2002,5423.64343,
NY.GDP.PCAP.PP.CD,PER,Peru,2001,2001,5120.06957,
NY.GDP.PCAP.PP.CD,PER,Peru,2000,2000,5043.267181,
NY.GDP.PCAP.PP.CD,PER,Peru,1999,1999,4873.864819,
NY.GDP.PCAP.PP.CD,PER,Peru,1998,1998,4811.261923,
NY.GDP.PCAP.PP.CD,PER,Peru,1997,1997,4861.12249,
NY.GDP.PCAP.PP.CD,PER,Peru,1996,1996,4570.917225,
NY.GDP.PCAP.PP.CD,PER,Peru,1995,1995,4448.21201,
NY.GDP.PCAP.PP.CD,PER,Peru,1994,1994,4132.378536,
NY.GDP.PCAP.PP.CD,PER,Peru,1993,1993,3670.785997,
NY.GDP.PCAP.PP.CD,PER,Peru,1992,1992,3472.639704,
NY.GDP.PCAP.PP.CD,PER,Peru,1991,1991,3481.079936,
NY.GDP.PCAP.PP.CD,PER,Peru,1990,1990,3361.406815,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2018,2018,8717.047981,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2017,2017,8120.842309,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2016,2016,7703.753729,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2015,2015,7186.768858,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2014,2014,6960.900647,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2013,2013,6614.683925,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2012,2012,6296.827679,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2011,2011,5865.343674,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2010,2010,5626.281401,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2009,2009,5268.495155,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2008,2008,5239.727054,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2007,2007,5008.201407,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2006,2006,4657.708791,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2005,2005,4370.373938,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2004,2004,4115.768911,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2003,2003,3835.916705,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2002,2002,3657.970447,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2001,2001,3545.733964,
NY.GDP.PCAP.PP.CD,PHL,Philippines,2000,2000,3439.538853,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1999,1999,3292.517024,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1998,1998,3218.357198,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1997,1997,3272.929774,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1996,1996,3128.628438,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1995,1995,2969.972035,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1994,1994,2844.302265,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1993,1993,2731.357367,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1992,1992,2676.088743,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1991,1991,2671.98528,
NY.GDP.PCAP.PP.CD,PHL,Philippines,1990,1990,2665.120307,
NY.GDP.PCAP.PP.CD,POL,Poland,2018,2018,31834.4091,
NY.GDP.PCAP.PP.CD,POL,Poland,2017,2017,30152.74157,
NY.GDP.PCAP.PP.CD,POL,Poland,2016,2016,28283.70144,
NY.GDP.PCAP.PP.CD,POL,Poland,2015,2015,26856.28883,
NY.GDP.PCAP.PP.CD,POL,Poland,2014,2014,25612.25783,
NY.GDP.PCAP.PP.CD,POL,Poland,2013,2013,24719.24751,
NY.GDP.PCAP.PP.CD,POL,Poland,2012,2012,23833.2097,
NY.GDP.PCAP.PP.CD,POL,Poland,2011,2011,22850.63885,
NY.GDP.PCAP.PP.CD,POL,Poland,2010,2010,21064.08518,
NY.GDP.PCAP.PP.CD,POL,Poland,2009,2009,19260.9242,
NY.GDP.PCAP.PP.CD,POL,Poland,2008,2008,18310.35778,
NY.GDP.PCAP.PP.CD,POL,Poland,2007,2007,16786.66424,
NY.GDP.PCAP.PP.CD,POL,Poland,2006,2006,15139.49933,
NY.GDP.PCAP.PP.CD,POL,Poland,2005,2005,13895.85339,
NY.GDP.PCAP.PP.CD,POL,Poland,2004,2004,13341.15827,
NY.GDP.PCAP.PP.CD,POL,Poland,2003,2003,12257.33485,
NY.GDP.PCAP.PP.CD,POL,Poland,2002,2002,11781.05635,
NY.GDP.PCAP.PP.CD,POL,Poland,2001,2001,11102.08351,
NY.GDP.PCAP.PP.CD,POL,Poland,2000,2000,10655.42549,
NY.GDP.PCAP.PP.CD,POL,Poland,1999,1999,10022.39536,
NY.GDP.PCAP.PP.CD,POL,Poland,1998,1998,9471.41188,
NY.GDP.PCAP.PP.CD,POL,Poland,1997,1997,8920.160547,
NY.GDP.PCAP.PP.CD,POL,Poland,1996,1996,8250.350074,
NY.GDP.PCAP.PP.CD,POL,Poland,1995,1995,7662.771571,
NY.GDP.PCAP.PP.CD,POL,Poland,1994,1994,7027.077981,
NY.GDP.PCAP.PP.CD,POL,Poland,1993,1993,6548.118895,
NY.GDP.PCAP.PP.CD,POL,Poland,1992,1992,6181.768898,
NY.GDP.PCAP.PP.CD,POL,Poland,1991,1991,5913.854896,
NY.GDP.PCAP.PP.CD,POL,Poland,1990,1990,6173.862412,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2018,2018,34340.71335,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2017,2017,33086.09677,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2016,2016,31604.54631,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2015,2015,29668.8592,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2014,2014,28742.44038,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2013,2013,27936.03966,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2012,2012,26438.0163,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2011,2011,26769.51189,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2010,2010,27280.16586,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2009,2009,26484.36829,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2008,2008,26665.8373,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2007,2007,25706.38008,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2006,2006,24652.94997,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2005,2005,22725.27749,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2004,2004,21458.37186,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2003,2003,20828.32592,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2002,2002,20356.6473,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2001,2001,19533.24082,
NY.GDP.PCAP.PP.CD,PRT,Portugal,2000,2000,18883.74321,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1999,1999,17718.15157,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1998,1998,16686.73942,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1997,1997,15783.37957,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1996,1996,14894.97383,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1995,1995,14380.07888,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1994,1994,13553.13875,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1993,1993,13178.38775,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1992,1992,13157.97798,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1991,1991,12716.27751,
NY.GDP.PCAP.PP.CD,PRT,Portugal,1990,1990,11758.36265,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2018,2018,49244.82354,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2017,2017,47466.20628,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2016,2016,45590.5732,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2015,2015,44127.80687,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2014,2014,43006.56345,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2013,2013,41851.85509,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2012,2012,40381.66954,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2011,2011,39324.36755,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2010,2010,37900.10575,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2009,2009,36606.94086,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2008,2008,37605.57654,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2007,2007,36690.87118,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2006,2006,34967.70325,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2005,2005,32857.85859,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2004,2004,31322.85773,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2003,2003,29712.52202,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2002,2002,28789.74021,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2001,2001,27819.37664,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,2000,2000,26859.86224,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1999,1999,25263.46,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1998,1998,24207.31704,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1997,1997,23403.59666,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1996,1996,22393.56557,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1995,1995,21485.22572,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1994,1994,20605.09248,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1993,1993,19734.22209,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1992,1992,19222.75888,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1991,1991,18593.61448,
NY.GDP.PCAP.PP.CD,PST,Post-demographic dividend,1990,1990,17913.47599,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2018,2018,3581.215787,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2017,2017,3514.30296,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2016,2016,3413.265266,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2015,2015,3464.478494,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2014,2014,3591.839176,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2013,2013,3494.184973,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2012,2012,3354.129445,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2011,2011,3252.566829,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2010,2010,3121.795328,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2009,2009,2991.99055,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2008,2008,2905.998344,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2007,2007,2746.16775,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2006,2006,2587.874209,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2005,2005,2410.883583,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2004,2004,2259.197046,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2003,2003,1994.376667,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2002,2002,2045.332828,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2001,2001,1970.336201,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,2000,2000,1893.504784,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1999,1999,1850.532905,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1998,1998,1776.98956,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1997,1997,1660.836852,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1996,1996,1575.939764,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1995,1995,1501.462885,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1994,1994,1466.694842,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1993,1993,1473.639672,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1992,1992,1468.683258,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1991,1991,1428.37637,
NY.GDP.PCAP.PP.CD,PRE,Pre-demographic dividend,1990,1990,1411.710038,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2018,2018,34921.13875,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2017,2017,34363.74599,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2016,2016,34346.86733,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2015,2015,34016.02235,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2014,2014,33682.85003,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2013,2013,33172.67126,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2012,2012,32582.62241,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2011,2011,31824.15484,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2010,2010,30925.40083,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2009,2009,30541.06419,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2008,2008,30745.41586,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2007,2007,30545.67416,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2006,2006,29920.8258,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2005,2005,29332.65213,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2004,2004,28981.39847,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2003,2003,25956.53488,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2002,2002,25485.62659,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2001,2001,24893.0168,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,2000,2000,22961.29087,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1999,1999,21807.87374,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1998,1998,20500.48841,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1997,1997,19320.60802,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1996,1996,18278.41787,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1995,1995,17741.76518,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1994,1994,16775.5406,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1993,1993,15912.01549,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1992,1992,14979.47349,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1991,1991,14097.14655,
NY.GDP.PCAP.PP.CD,PRI,Puerto Rico,1990,1990,13423.48565,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2018,2018,96732.66319,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2017,2017,95058.46834,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2016,2016,83102.48567,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2015,2015,92968.09041,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2014,2014,129068.8681,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2013,2013,138230.1373,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2012,2012,141634.9725,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2011,2011,139358.3543,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2010,2010,132048.1337,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2009,2009,122424.1726,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2008,2008,125011.137,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2007,2007,122883.5489,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2006,2006,120837.3512,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2005,2005,109856.1953,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2004,2004,113857.3559,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2003,2003,102758.2345,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2002,2002,103476.988,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2001,2001,99035.42244,
NY.GDP.PCAP.PP.CD,QAT,Qatar,2000,2000,96822.9534,
NY.GDP.PCAP.PP.CD,ROU,Romania,2018,2018,29213.84146,
NY.GDP.PCAP.PP.CD,ROU,Romania,2017,2017,27191.66866,
NY.GDP.PCAP.PP.CD,ROU,Romania,2016,2016,24165.75257,
NY.GDP.PCAP.PP.CD,ROU,Romania,2015,2015,21631.49769,
NY.GDP.PCAP.PP.CD,ROU,Romania,2014,2014,20623.26246,
NY.GDP.PCAP.PP.CD,ROU,Romania,2013,2013,19797.26555,
NY.GDP.PCAP.PP.CD,ROU,Romania,2012,2012,18931.65449,
NY.GDP.PCAP.PP.CD,ROU,Romania,2011,2011,17907.66167,
NY.GDP.PCAP.PP.CD,ROU,Romania,2010,2010,16979.0733,
NY.GDP.PCAP.PP.CD,ROU,Romania,2009,2009,16647.85475,
NY.GDP.PCAP.PP.CD,ROU,Romania,2008,2008,16782.20705,
NY.GDP.PCAP.PP.CD,ROU,Romania,2007,2007,13685.89298,
NY.GDP.PCAP.PP.CD,ROU,Romania,2006,2006,11542.67513,
NY.GDP.PCAP.PP.CD,ROU,Romania,2005,2005,9602.126558,
NY.GDP.PCAP.PP.CD,ROU,Romania,2004,2004,8982.148172,
NY.GDP.PCAP.PP.CD,ROU,Romania,2003,2003,7551.723116,
NY.GDP.PCAP.PP.CD,ROU,Romania,2002,2002,7162.320064,
NY.GDP.PCAP.PP.CD,ROU,Romania,2001,2001,6521.439273,
NY.GDP.PCAP.PP.CD,ROU,Romania,2000,2000,5850.29903,
NY.GDP.PCAP.PP.CD,ROU,Romania,1999,1999,5596.468579,
NY.GDP.PCAP.PP.CD,ROU,Romania,1998,1998,5544.238804,
NY.GDP.PCAP.PP.CD,ROU,Romania,1997,1997,5562.197511,
NY.GDP.PCAP.PP.CD,ROU,Romania,1996,1996,5735.258389,
NY.GDP.PCAP.PP.CD,ROU,Romania,1995,1995,5419.109825,
NY.GDP.PCAP.PP.CD,ROU,Romania,1994,1994,4986.266574,
NY.GDP.PCAP.PP.CD,ROU,Romania,1993,1993,4690.497087,
NY.GDP.PCAP.PP.CD,ROU,Romania,1992,1992,4506.804357,
NY.GDP.PCAP.PP.CD,ROU,Romania,1991,1991,4786.389788,
NY.GDP.PCAP.PP.CD,ROU,Romania,1990,1990,5270.649382,
NY.GDP.PCAP.PP.CD,RUS,Russia,2018,2018,28763.51663,
NY.GDP.PCAP.PP.CD,RUS,Russia,2017,2017,26005.97994,
NY.GDP.PCAP.PP.CD,RUS,Russia,2016,2016,24125.39886,
NY.GDP.PCAP.PP.CD,RUS,Russia,2015,2015,24085.32418,
NY.GDP.PCAP.PP.CD,RUS,Russia,2014,2014,25761.64802,
NY.GDP.PCAP.PP.CD,RUS,Russia,2013,2013,26073.87453,
NY.GDP.PCAP.PP.CD,RUS,Russia,2012,2012,24303.47341,
NY.GDP.PCAP.PP.CD,RUS,Russia,2011,2011,22798.67443,
NY.GDP.PCAP.PP.CD,RUS,Russia,2010,2010,20490.12672,
NY.GDP.PCAP.PP.CD,RUS,Russia,2009,2009,19389.94118,
NY.GDP.PCAP.PP.CD,RUS,Russia,2008,2008,20163.60942,
NY.GDP.PCAP.PP.CD,RUS,Russia,2007,2007,16648.24164,
NY.GDP.PCAP.PP.CD,RUS,Russia,2006,2006,14912.23393,
NY.GDP.PCAP.PP.CD,RUS,Russia,2005,2005,11822.34693,
NY.GDP.PCAP.PP.CD,RUS,Russia,2004,2004,10226.76615,
NY.GDP.PCAP.PP.CD,RUS,Russia,2003,2003,9254.537201,
NY.GDP.PCAP.PP.CD,RUS,Russia,2002,2002,8037.474535,
NY.GDP.PCAP.PP.CD,RUS,Russia,2001,2001,7361.363679,
NY.GDP.PCAP.PP.CD,RUS,Russia,2000,2000,6825.391511,
NY.GDP.PCAP.PP.CD,RUS,Russia,1999,1999,5914.326062,
NY.GDP.PCAP.PP.CD,RUS,Russia,1998,1998,5465.056362,
NY.GDP.PCAP.PP.CD,RUS,Russia,1997,1997,5699.947617,
NY.GDP.PCAP.PP.CD,RUS,Russia,1996,1996,5517.85889,
NY.GDP.PCAP.PP.CD,RUS,Russia,1995,1995,5613.280647,
NY.GDP.PCAP.PP.CD,RUS,Russia,1994,1994,5734.413877,
NY.GDP.PCAP.PP.CD,RUS,Russia,1993,1993,6419.51646,
NY.GDP.PCAP.PP.CD,RUS,Russia,1992,1992,6862.462729,
NY.GDP.PCAP.PP.CD,RUS,Russia,1991,1991,7857.906215,
NY.GDP.PCAP.PP.CD,RUS,Russia,1990,1990,8027.845591,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2018,2018,2137.850034,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2017,2017,1975.252453,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2016,2016,1891.834452,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2015,2015,1813.750518,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2014,2014,1714.572118,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2013,2013,1550.288162,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2012,2012,1495.911215,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2011,2011,1457.122365,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2010,2010,1355.539146,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2009,2009,1281.102725,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2008,2008,1229.085289,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2007,2007,1113.910001,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2006,2006,1033.517891,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2005,2005,939.5198685,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2004,2004,848.3433517,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2003,2003,779.9258574,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2002,2002,760.7722814,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2001,2001,677.3888682,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,2000,2000,633.918296,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1999,1999,605.1473749,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1998,1998,616.037031,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1997,1997,606.9301917,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1996,1996,559.5139917,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1995,1995,502.0854711,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1994,1994,357.5612868,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1993,1993,666.8718971,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1992,1992,662.5413658,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1991,1991,578.8799254,
NY.GDP.PCAP.PP.CD,RWA,Rwanda,1990,1990,558.2357869,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2018,2018,4037.852314,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2017,2017,3915.732375,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2016,2016,3889.389392,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2015,2015,3837.729243,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2014,2014,3817.417926,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2013,2013,3318.885261,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2012,2012,2954.579167,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2011,2011,2997.152472,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2010,2010,2876.891114,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2009,2009,2734.02087,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2008,2008,2722.688369,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2007,2007,2540.201713,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2006,2006,2464.244675,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2005,2005,2250.633381,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2004,2004,2087.583577,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2003,2003,2001.066219,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2002,2002,1880.512595,
NY.GDP.PCAP.PP.CD,STP,Ṣo Tom̩ and Principe,2001,2001,1841.878528,
NY.GDP.PCAP.PP.CD,WSM,Samoa,2018,2018,6478.707771,
NY.GDP.PCAP.PP.CD,WSM,Samoa,2017,2017,6495.387724,
NY.GDP.PCAP.PP.CD,WSM,Samoa,2016,2016,6336.645642,
NY.GDP.PCAP.PP.CD,WSM,Samoa,2015,2015,5831.52564,
NY.GDP.PCAP.PP.CD,WSM,Samoa,2014,2014,5570.620554,
NY.GDP.PCAP.PP.CD,WSM,Samoa,2013,2013,5505.993534,
NY.GDP.PCAP.PP.CD,WSM,Samoa,2012,2012,5480.605908,
